Time,Length
472.550780000,1314
472.599629000,1314
472.638602000,1314
472.682700000,1314
472.722801000,1314
472.770770000,1314
472.811747000,1314
472.850723000,1314
472.894571000,1314
472.938925000,1314
472.983642000,1314
473.023242000,1314
473.070839000,1314
473.110566000,1314
473.154663000,1314
473.198636000,1314
473.239861000,1314
473.282460000,1314
473.326557000,1314
473.370417000,1314
473.414879000,1314
473.455106000,1314
473.498703000,1314
473.546682000,1314
473.585277000,1314
473.629997000,1314
473.673096000,1314
473.716945000,1314
473.758545000,1314
473.802769000,1314
473.846750000,1314
473.890855000,1314
473.931066000,1314
473.974540000,1314
474.018760000,1314
474.062867000,1314
474.106461000,1314
474.146682000,1314
474.190781000,1314
474.230258000,1082
474.271608000,117
474.346687000,60
474.351686000,60
474.354806000,60
474.358437000,60
474.367050000,60
474.371046000,60
474.374919000,60
474.383415000,60
474.387036000,60
474.390910000,60
474.395156000,60
474.422764000,60
474.426637000,60
474.430760000,60
474.434886000,60
474.439033000,60
474.442878000,60
474.447000000,60
474.450498000,60
474.466863000,60
474.470866000,60
474.474984000,60
474.478980000,60
474.483229000,60
474.490726000,1314
474.530700000,1314
474.570926000,1314
474.610402000,1314
474.654625000,1314
474.698598000,1314
474.746693000,1314
474.785420000,1314
474.828892000,1314
474.873249000,1314
474.912718000,1314
474.958689000,1314
475.002413000,1314
475.043147000,1314
475.087377000,1314
475.130587000,1314
475.174432000,1314
475.218906000,1314
475.278500000,1314
475.310852000,1314
475.354699000,1314
475.398796000,1314
475.442768000,1314
475.486753000,1314
475.526968000,1314
475.573190000,1314
475.612917000,1314
475.656889000,1314
475.701238000,1314
475.746958000,1314
475.786811000,1314
475.830793000,1314
475.874382000,1314
475.918359000,1314
475.962578000,1314
476.002429000,1314
476.046903000,1314
476.090255000,1314
476.134725000,1314
476.178946000,1314
476.218924000,1314
476.262895000,1314
476.306495000,1314
476.350593000,1314
476.394819000,1314
476.438914000,1314
476.479015000,1314
476.522738000,1314
476.557850000,1082
476.607062000,117
476.675019000,60
476.678891000,60
476.682892000,60
476.686887000,60
476.691509000,60
476.695133000,60
476.695382000,60
476.704126000,60
476.730487000,60
476.734734000,60
476.739105000,60
476.742853000,60
476.746850000,60
476.750847000,60
476.754220000,60
476.758343000,60
476.786327000,60
476.790449000,60
476.794571000,60
476.798702000,60
476.802942000,60
476.806315000,60
476.810686000,60
476.817058000,60
476.818556000,1314
476.870900000,1314
476.903009000,1314
476.946729000,1314
476.990597000,1314
477.034307000,1314
477.078525000,1314
477.119000000,1314
477.162722000,1314
477.207320000,1314
477.250794000,1314
477.294782000,1314
477.335369000,1314
477.378592000,1314
477.424064000,1314
477.466538000,1314
477.511137000,1314
477.554615000,1314
477.594835000,1314
477.639182000,1314
477.682780000,1314
477.726632000,1314
477.771727000,1314
477.810828000,1314
477.855053000,1314
477.898905000,1314
477.946371000,1314
477.984980000,1314
478.029821000,1314
478.072670000,1314
478.116650000,1314
478.158878000,1314
478.202967000,1314
478.247189000,1314
478.286539000,1314
478.330388000,1314
478.374490000,1314
478.416470000,1314
478.460809000,1314
478.504906000,1314
478.548879000,1314
478.592354000,1314
478.633078000,1314
478.676675000,1314
478.720775000,1314
478.764374000,1314
478.808471000,1314
478.853194000,1314
478.887923000,1082
478.930024000,117
478.997357000,60
479.004352000,60
479.008598000,60
479.012596000,60
479.020842000,60
479.025223000,60
479.029093000,60
479.029099000,60
479.036585000,60
479.040954000,60
479.048950000,117
479.228344000,60
479.237710000,60
479.245331000,60
479.248714000,60
479.252701000,60
479.260820000,60
479.261070000,60
479.268941000,60
479.276561000,60
479.280438000,60
479.285070000,60
479.292675000,60
479.297048000,60
479.300671000,60
479.312040000,60
479.312913000,1314
479.348518000,1314
479.389121000,1314
479.432342000,1314
479.476564000,1314
479.520413000,1314
479.564514000,1314
479.604488000,1314
479.648334000,1314
479.692683000,1314
479.736531000,1314
479.780505000,1314
479.820481000,1314
479.864578000,1314
479.908676000,1314
479.960771000,1314
479.996498000,1314
480.040849000,1314
480.080321000,1314
480.124670000,1314
480.168656000,1314
480.212492000,1314
480.256982000,1314
480.296697000,1314
480.340539000,1314
480.385014000,1314
480.428360000,1314
480.473215000,1314
480.516557000,1314
480.560780000,1314
480.600262000,1314
480.644729000,1314
480.688710000,1314
480.732800000,1314
480.773151000,1314
480.816375000,1314
480.860723000,1314
480.904445000,1314
480.948419000,1314
480.992768000,1314
481.033123000,1314
481.076592000,1314
481.120689000,1314
481.167038000,1314
481.208760000,1314
481.248361000,1314
481.292334000,1314
481.336562000,1314
481.371787000,1082
481.409389000,117
481.477098000,60
481.480721000,60
481.485093000,60
481.488965000,60
481.492588000,60
481.496960000,60
481.500958000,60
481.504705000,60
481.508461000,60
481.543558000,60
481.548554000,60
481.552676000,60
481.556424000,60
481.560796000,60
481.564793000,60
481.568791000,60
481.573538000,60
481.576411000,60
481.580658000,60
481.595290000,60
481.596648000,60
481.600522000,60
481.605276000,60
481.609765000,60
481.616517000,1314
481.652239000,1314
481.700460000,1314
481.740313000,1314
481.780288000,1314
481.824637000,1314
481.868859000,1314
481.908335000,1314
481.952933000,1314
482.000289000,1314
482.040129000,1314
482.084478000,1314
482.128200000,1314
482.168800000,1314
482.212775000,1314
482.260496000,1314
482.300854000,1314
482.346820000,1314
482.385170000,1314
482.429893000,1314
482.473498000,1314
482.517344000,1314
482.558697000,1314
482.602787000,1314
482.646260000,1314
482.690243000,1314
482.730458000,1314
482.774691000,1314
482.818656000,1314
482.863003000,1314
482.906606000,1314
482.950201000,1314
482.990574000,1314
483.034407000,1314
483.078624000,1314
483.122844000,1314
483.166945000,1314
483.206920000,1314
483.250518000,1314
483.294367000,1314
483.338722000,1314
483.382813000,1314
483.422546000,1314
483.466511000,1314
483.510860000,1314
483.554958000,1314
483.598681000,1314
483.643030000,1314
483.678258000,1082
483.710612000,117
483.786443000,60
483.790563000,60
483.794437000,60
483.798809000,60
483.802682000,60
483.806680000,60
483.810928000,60
483.814923000,60
483.818921000,60
483.823043000,60
483.851528000,60
483.855399000,60
483.862895000,60
483.871015000,60
483.874513000,60
483.879387000,60
483.879392000,60
483.886630000,60
483.891002000,60
483.891127000,60
483.898748000,60
483.903619000,60
483.906868000,60
483.914613000,60
483.926731000,1314
483.954715000,1314
483.998812000,1314
484.042786000,1314
484.086390000,1314
484.130857000,1314
484.170591000,1314
484.214930000,1314
484.258906000,1314
484.302879000,1314
484.347349000,1314
484.386826000,1314
484.430676000,1314
484.474897000,1314
484.518871000,1314
484.563220000,1314
484.607193000,1314
484.646545000,1314
484.691142000,1314
484.734370000,1314
484.779228000,1314
484.822204000,1314
484.862788000,1314
484.906886000,1314
484.950984000,1314
484.994582000,1314
485.038582000,1314
485.082659000,1314
485.122507000,1314
485.166494000,1314
485.210825000,1314
485.254923000,1314
485.298396000,1314
485.338748000,1314
485.383108000,1314
485.427069000,1314
485.470793000,1314
485.514641000,1314
485.558864000,1314
485.598715000,1314
485.642688000,1314
485.687534000,1314
485.731135000,1314
485.774857000,1314
485.814583000,1314
485.859181000,1314
485.902405000,1314
485.946503000,1314
485.982356000,1082
486.018834000,117
486.111277000,60
486.118776000,60
486.122894000,60
486.127142000,60
486.127147000,60
486.134512000,60
486.139509000,60
486.139514000,60
486.147129000,60
486.151252000,60
486.154501000,60
486.163995000,60
486.166621000,60
486.170871000,60
486.175112000,60
486.179235000,60
486.186856000,60
486.198599000,60
486.206844000,60
486.210721000,60
486.214713000,60
486.219336000,60
486.223082000,60
486.226580000,60
486.234327000,1314
486.271310000,1314
486.334516000,1314
486.366497000,1314
486.411095000,1314
486.454460000,1314
486.498790000,1314
486.546512000,1314
486.585489000,1314
486.629586000,1314
486.668938000,1314
486.713036000,1314
486.758759000,1314
486.798608000,1314
486.842582000,1314
486.887055000,1314
486.930903000,1314
486.975385000,1314
487.019112000,1314
487.058450000,1314
487.102299000,1314
487.146773000,1314
487.190870000,1314
487.234468000,1314
487.274942000,1314
487.318668000,1314
487.362766000,1314
487.406989000,1314
487.450725000,1314
487.496310000,1314
487.535041000,1314
487.578384000,1314
487.623108000,1314
487.666956000,1314
487.710434000,1314
487.750654000,1314
487.794763000,1314
487.838600000,1314
487.883202000,1314
487.927047000,1314
487.968025000,1314
488.010621000,1314
488.054470000,1314
488.098821000,1314
488.146413000,1314
488.185143000,1314
488.228742000,1314
488.272713000,1314
488.308318000,1082
488.343043000,117
488.422015000,60
488.426995000,60
488.430742000,60
488.438863000,60
488.438869000,60
488.446612000,60
488.451226000,60
488.454600000,60
488.459097000,60
488.459105000,60
488.466596000,60
488.470468000,60
488.475215000,60
488.483085000,60
488.486457000,60
488.490831000,60
488.495075000,117
488.558788000,60
488.563036000,60
488.566784000,60
488.571532000,60
488.574905000,60
488.574910000,60
488.583024000,60
488.586647000,60
488.594892000,1314
488.630746000,1314
488.670972000,1314
488.714570000,1314
488.758543000,1314
488.802640000,1314
488.846615000,1314
488.891088000,1314
488.930814000,1314
488.974662000,1314
489.018885000,1314
489.062608000,1314
489.107082000,1314
489.150555000,1314
489.190671000,1314
489.234503000,1314
489.278601000,1314
489.322950000,1314
489.367295000,1314
489.407023000,1314
489.450748000,1314
489.494844000,1314
489.539320000,1314
489.582792000,1314
489.630762000,1314
489.683106000,1314
489.730573000,1314
489.782795000,1314
489.830764000,1314
489.890864000,1314
489.938958000,1314
489.991053000,1314
490.039154000,1314
490.090874000,1314
490.138838000,1314
490.198926000,1314
490.250641000,1314
490.299114000,1314
490.350458000,1314
490.410545000,1314
490.450885000,1314
490.510859000,1314
490.559080000,1314
490.610424000,1314
490.650801000,1314
490.699000000,1314
490.738595000,1314
490.778953000,1314
490.818179000,1082
490.855281000,117
490.958710000,60
490.962958000,60
490.966697000,60
490.970577000,60
490.975075000,60
490.975081000,60
490.978822000,60
490.983322000,60
490.986568000,60
490.991191000,60
490.995312000,60
490.999062000,60
491.034912000,60
491.039286000,60
491.043034000,60
491.047031000,60
491.051181000,60
491.055150000,60
491.055155000,60
491.058650000,60
491.062521000,60
491.066916000,60
491.070518000,60
491.075505000,60
491.082751000,1314
491.122986000,1314
491.166825000,1314
491.210432000,1314
491.251030000,1314
491.295005000,1314
491.338604000,1314
491.383325000,1314
491.426811000,1314
491.490894000,1314
491.523366000,1314
491.566831000,1314
491.610805000,1314
491.654404000,1314
491.698791000,1314
491.739008000,1314
491.782332000,1314
491.827047000,1314
491.870528000,1314
491.919127000,1314
491.955105000,1314
491.998949000,1314
492.042423000,1314
492.086766000,1314
492.130742000,1314
492.174852000,1314
492.214943000,1314
492.258660000,1314
492.303018000,1314
492.346989000,1314
492.390711000,1314
492.430561000,1314
492.474778000,1314
492.518633000,1314
492.562606000,1314
492.606700000,1314
492.650553000,1314
492.690776000,1314
492.734749000,1314
492.779107000,1314
492.822857000,1314
492.866667000,1314
492.906893000,1314
492.950744000,1314
492.994716000,1314
493.038953000,1314
493.082691000,1314
493.122638000,1314
493.158116000,1082
493.215331000,117
493.326540000,60
493.330760000,60
493.334758000,60
493.338405000,60
493.342878000,60
493.346657000,60
493.350874000,60
493.354747000,60
493.359117000,60
493.369736000,60
493.374858000,60
493.378854000,60
493.402613000,60
493.406593000,60
493.410592000,60
493.414835000,60
493.414958000,60
493.423079000,60
493.426478000,60
493.431322000,60
493.431327000,60
493.439066000,60
493.439072000,60
493.446811000,60
493.454557000,1314
493.490662000,1314
493.535010000,1314
493.578490000,1314
493.618959000,1314
493.662182000,1314
493.707029000,1314
493.750630000,1314
493.795475000,1314
493.834952000,1314
493.878835000,1314
493.922649000,1314
493.966623000,1314
494.010491000,1314
494.051096000,1314
494.094547000,1314
494.138767000,1314
494.182490000,1314
494.226712000,1314
494.270811000,1314
494.311293000,1314
494.354885000,1314
494.398734000,1314
494.442581000,1314
494.487055000,1314
494.528280000,1314
494.570630000,1314
494.614731000,1314
494.659075000,1314
494.702549000,1314
494.747148000,1314
494.787020000,1314
494.830478000,1314
494.874942000,1314
494.918667000,1314
494.962514000,1314
495.002739000,1314
495.046468000,1314
495.091312000,1314
495.134411000,1314
495.179009000,1314
495.222742000,1314
495.262833000,1314
495.306804000,1314
495.354027000,1314
495.392628000,1314
495.436103000,1314
495.479950000,1314
495.515689000,1082
495.548675000,117
495.648098000,60
495.652094000,60
495.656473000,60
495.660340000,60
495.664716000,60
495.668463000,60
495.672457000,60
495.676211000,60
495.680577000,60
495.688198000,60
495.692446000,60
495.696570000,60
495.700816000,60
495.709934000,60
495.709940000,60
495.716430000,60
495.720802000,60
495.724305000,60
495.728423000,60
495.733048000,60
495.736418000,60
495.742790000,60
495.748036000,60
495.752910000,60
495.759155000,60
495.760778000,1314
495.800006000,1314
495.840230000,1314
495.884578000,1314
495.932567000,1314
495.972275000,1314
496.016500000,1314
496.056600000,1314
496.100447000,1314
496.146676000,1314
496.189270000,1314
496.228871000,1314
496.272844000,1314
496.317583000,1314
496.358666000,1314
496.403139000,1314
496.446487000,1314
496.490749000,1314
496.534813000,1314
496.578907000,1314
496.618510000,1314
496.662361000,1314
496.706829000,1314
496.750556000,1314
496.794651000,1314
496.834647000,1314
496.878723000,1314
496.922452000,1314
496.966675000,1314
497.010782000,1314
497.054903000,1314
497.094718000,1314
497.138816000,1314
497.183047000,1314
497.226889000,1314
497.270610000,1314
497.310587000,1314
497.354700000,1314
497.398783000,1314
497.442632000,1314
497.486729000,1314
497.530577000,1314
497.570554000,1314
497.614777000,1314
497.658250000,1314
497.702600000,1314
497.746946000,1314
497.786922000,1314
497.821775000,1082
497.858906000,145
497.863875000,117
497.886861000,153
497.946583000,60
497.950572000,60
497.954694000,60
497.958941000,60
497.962813000,60
497.966697000,60
497.971309000,60
497.974807000,60
497.981553000,60
497.982686000,60
497.986550000,60
497.991047000,60
497.994544000,60
498.002539000,66
498.006548000,66
498.010909000,66
498.014532000,66
498.019154000,66
498.022777000,66
498.026774000,66
498.030772000,66
498.034646000,66
498.038768000,66
498.046638000,66
498.050510000,66
498.054633000,66
498.058756000,66
498.063003000,66
498.067000000,66
498.070499000,66
498.074746000,66
498.078743000,66
498.082616000,60
498.086988000,117
498.106601000,60
498.147201000,154
498.186553000,60
498.190551000,60
498.198427000,1314
498.230902000,1314
498.282620000,1314
498.321853000,1314
498.360456000,1314
498.404457000,1314
498.452515000,1314
498.492618000,1314
498.536465000,1314
498.580937000,1314
498.620545000,1314
498.665653000,1314
498.713981000,1314
498.754334000,1314
498.796682000,1314
